id,feedback,trial_condition,block,trial,correct_resp,resp,correct,rt
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,3,21,left,left,1,0.734
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,3,22,right,right,1,0.739
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,3,23,right,left,0,-0.617
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,3,24,left,left,1,1.439
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,3,25,left,left,1,1.015
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,3,26,right,right,1,0.755
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,3,27,right,right,1,1.001
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,3,28,right,right,1,0.725
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,3,29,left,left,1,0.77
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,3,30,left,left,1,0.752
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,3,31,left,left,1,0.941
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,3,32,left,left,1,0.808
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,3,33,right,right,1,0.734
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,3,34,left,right,0,-0.556
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,3,35,right,right,1,0.505
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,3,36,right,right,1,0.64
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,3,37,left,left,1,0.571
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,3,38,left,left,1,0.588
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,3,39,left,left,1,0.805
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,3,40,right,right,1,0.628
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,4,1,right,right,1,0.538
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,4,2,left,right,0,-0.746
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,4,3,left,left,1,0.716
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,4,4,left,left,1,0.64
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,4,5,left,left,1,0.634
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,4,6,left,left,1,0.621
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,4,7,left,right,0,-0.736
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,4,8,right,right,1,0.808
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,4,9,left,left,1,1.367
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,4,10,left,left,1,1.18
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,4,11,left,left,1,0.605
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,4,12,left,left,1,1.398
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,4,13,right,right,1,0.804
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,4,14,left,left,1,1.219
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,4,15,left,right,0,-1.084
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,4,16,right,right,1,0.951
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,4,17,right,left,0,-0.738
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,4,18,right,right,1,0.996
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,4,19,left,left,1,0.92
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,4,20,left,right,0,-0.681
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,4,21,left,left,1,1.601
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,4,22,right,right,1,0.765
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,4,23,right,right,1,0.939
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,4,24,right,right,1,0.925
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,4,25,right,right,1,0.591
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,4,26,left,left,1,1.768
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,4,27,left,left,1,0.991
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,4,28,right,right,1,0.651
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,4,29,left,left,1,1.422
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,4,30,right,right,1,0.717
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,4,31,right,right,1,0.825
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,4,32,right,right,1,0.68
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,4,33,right,right,1,0.66
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,4,34,right,right,1,0.711
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,4,35,right,right,1,0.706
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,4,36,right,right,1,0.656
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,4,37,right,right,1,1.066
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,4,38,left,left,1,0.671
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,4,39,left,left,1,1.043
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,4,40,right,right,1,0.896
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,5,1,right,right,1,1.342
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,5,2,left,left,1,0.587
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,5,3,right,right,1,0.964
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,5,4,left,left,1,0.656
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,5,5,left,right,0,-0.602
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,5,6,left,left,1,0.649
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,5,7,right,right,1,0.659
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,5,8,left,left,1,0.982
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,5,9,right,right,1,0.642
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,5,10,left,left,1,0.669
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,5,11,left,left,1,0.648
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,5,12,left,left,1,0.811
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,5,13,left,right,0,-0.626
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,5,14,right,right,1,1.001
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,5,15,right,right,1,0.621
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,5,16,right,right,1,0.695
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,5,17,right,right,1,0.652
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,5,18,left,left,1,0.878
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,5,19,right,left,0,-0.727
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,5,20,right,right,1,1.057
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,5,21,left,left,1,0.75
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,5,22,right,right,1,0.683
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,5,23,right,right,1,0.767
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,5,24,right,right,1,0.725
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,5,25,left,left,1,0.617
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,5,26,left,left,1,0.659
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,5,27,right,right,1,0.606
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,5,28,left,left,1,0.744
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,5,29,left,left,1,0.613
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,5,30,left,left,1,1.127
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,5,31,left,left,1,1.03
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,5,32,right,right,1,0.595
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,5,33,right,right,1,0.86
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,5,34,left,left,1,0.565
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,5,35,right,right,1,0.702
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,5,36,right,right,1,1.098
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,5,37,left,left,1,0.697
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,5,38,right,right,1,0.613
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,5,39,left,left,1,0.759
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,5,40,right,right,1,0.604
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,6,1,left,left,1,0.999
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,6,2,right,right,1,0.803
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,6,3,left,left,1,0.545
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,6,4,left,left,1,3.081
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,6,5,left,left,1,1.306
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,6,6,left,left,1,1.462
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,6,7,left,left,1,0.693
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,6,8,right,right,1,0.969
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,6,9,left,left,1,0.692
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,6,10,right,right,1,0.656
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,6,11,left,left,1,1.172
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,6,12,right,right,1,0.633
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,6,13,right,right,1,0.775
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,6,14,right,right,1,0.693
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,6,15,left,left,1,0.705
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,6,16,right,right,1,0.58
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,6,17,left,left,1,1.294
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,6,18,right,right,1,0.953
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,6,19,left,left,1,0.604
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,6,20,left,left,1,1.757
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,6,21,right,right,1,0.852
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,6,22,right,right,1,0.725
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,6,23,right,right,1,0.721
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,6,24,left,left,1,0.614
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,6,25,right,right,1,0.752
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,6,26,right,right,1,0.766
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,6,27,right,right,1,0.692
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,6,28,left,left,1,0.695
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,6,29,right,right,1,0.579
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,6,30,right,right,1,0.901
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,6,31,right,right,1,0.75
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,6,32,left,left,1,0.627
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,6,33,right,right,1,0.59
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,6,34,right,right,1,0.676
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,6,35,left,left,1,0.635
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,6,36,left,left,1,0.685
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,6,37,right,right,1,0.673
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,6,38,left,left,1,0.692
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,6,39,left,left,1,1.008
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,6,40,left,left,1,0.804
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,7,1,right,right,1,1.323
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,7,2,left,left,1,0.511
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,7,3,left,left,1,0.821
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,7,4,right,right,1,0.636
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,7,5,right,right,1,0.686
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,7,6,left,left,1,0.562
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,7,7,left,right,0,-0.603
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,7,8,right,right,1,0.674
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,7,9,right,right,1,0.597
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,7,10,left,left,1,0.663
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,7,11,left,left,1,0.898
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,7,12,left,left,1,0.955
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,7,13,right,right,1,0.902
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,7,14,right,right,1,0.943
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,7,15,right,right,1,0.802
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,7,16,left,left,1,0.56
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,7,17,right,right,1,0.592
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,7,18,left,left,1,0.938
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,7,19,right,right,1,0.964
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,7,20,right,right,1,0.792
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,7,21,left,left,1,0.686
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,7,22,left,left,1,0.562
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,7,23,left,left,1,0.891
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,7,24,left,left,1,0.748
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,7,25,left,left,1,0.745
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,7,26,left,left,1,0.774
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,7,27,right,left,0,-0.9
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,7,28,left,left,1,0.81
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,7,29,left,left,1,0.673
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,7,30,right,right,1,0.884
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,7,31,right,right,1,1.117
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,7,32,right,right,1,0.732
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,7,33,right,right,1,0.561
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,7,34,right,right,1,0.633
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,7,35,left,right,0,-0.483
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,7,36,left,left,1,0.758
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,7,37,right,right,1,0.747
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,7,38,left,left,1,0.728
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,7,39,right,right,1,1.116
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,7,40,right,right,1,0.723
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,8,1,left,left,1,1.486
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,8,2,left,left,1,0.926
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,8,3,left,left,1,0.912
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,8,4,right,right,1,0.642
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,8,5,left,left,1,0.781
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,8,6,right,right,1,0.859
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,8,7,right,left,0,-0.811
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,8,8,right,right,1,0.815
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,8,9,right,right,1,1.03
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,8,10,left,left,1,0.947
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,8,11,right,right,1,0.662
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,8,12,right,right,1,3.065
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,8,13,left,left,1,0.689
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,8,14,right,right,1,0.613
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,8,15,left,left,1,0.687
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,8,16,left,left,1,1.315
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,8,17,right,right,1,0.679
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,8,18,right,right,1,0.755
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,8,19,left,left,1,1.209
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,8,20,left,right,0,-3.738
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,8,21,left,left,1,1.408
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,8,22,left,left,1,0.926
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,8,23,left,left,1,1.384
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,8,24,right,right,1,0.997
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,8,25,right,right,1,0.865
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,8,26,right,left,0,-0.833
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,8,27,right,right,1,0.838
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,8,28,left,left,1,0.765
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,8,29,right,right,1,0.923
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,8,30,left,left,1,0.677
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,8,31,left,left,1,0.841
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,8,32,right,right,1,0.792
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,8,33,right,right,1,1
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,8,34,left,left,1,1.467
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,8,35,left,left,1,0.763
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,8,36,left,left,1,0.992
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,8,37,left,left,1,1.131
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,8,38,right,right,1,0.786
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,8,39,right,right,1,1.721
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,8,40,right,left,0,-0.959
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,9,1,left,left,1,0.939
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,9,2,left,left,1,0.717
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,9,3,right,right,1,0.666
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,9,4,left,left,1,0.661
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,9,5,right,right,1,0.96
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,9,6,right,right,1,0.811
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,9,7,left,left,1,0.591
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,9,8,left,left,1,0.802
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,9,9,right,right,1,1.177
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,9,10,right,left,0,-0.537
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,9,11,left,left,1,1.198
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,9,12,left,left,1,0.711
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,9,13,right,left,0,-0.763
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,9,14,right,right,1,0.998
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,9,15,right,right,1,0.923
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,9,16,right,left,0,-0.684
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,9,17,left,left,1,1.268
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,9,18,right,right,1,0.807
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,9,19,right,left,0,-0.934
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,9,20,right,right,1,1.213
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,9,21,right,right,1,1.174
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,9,22,left,left,1,1.974
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,9,23,right,right,1,0.603
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,9,24,left,left,1,1.925
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,9,25,left,left,1,1.081
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,9,26,left,left,1,2.791
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,9,27,left,left,1,0.824
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,9,28,right,right,1,0.679
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,9,29,left,left,1,0.611
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,9,30,right,right,1,2.805
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,9,31,left,left,1,1.631
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,9,32,left,left,1,0.938
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,9,33,left,left,1,0.684
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,9,34,left,left,1,0.664
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,9,35,right,right,1,0.619
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,9,36,left,left,1,0.581
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,9,37,left,left,1,0.646
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,9,38,right,left,0,-0.777
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,9,39,right,left,0,-0.732
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,9,40,right,left,0,-0.63
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,10,1,left,left,1,2.062
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,10,2,right,right,1,0.702
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,10,3,left,left,1,1.193
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,10,4,left,left,1,1.241
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,10,5,right,right,1,0.635
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,10,6,left,left,1,1.654
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,10,7,left,left,1,0.61
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,10,8,right,right,1,0.797
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,10,9,left,right,0,-1.123
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,10,10,right,right,1,1.375
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,10,11,right,left,0,-1.052
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,10,12,right,right,1,1.526
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,10,13,left,left,1,1.335
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,10,14,left,left,1,4.971
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,10,15,left,left,1,0.973
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,10,16,right,left,0,-1.848
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,10,17,left,left,1,1.302
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,10,18,right,right,1,0.61
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,10,19,left,left,1,0.62
NA,Trial,Thursday 11th of June 2015 12:25:58 PM txt,10,20,right,right,1,0.822
